Dan in Real Life|$47,642,963|$11,809,445|1,941|2007
The Kingdom|$47,536,778|$17,135,055|2,836|2007
Shooter|$47,003,582|$14,523,571|2,806|2007
License to Wed|$43,799,818|$10,422,258|2,715|2007
Underdog|$43,760,605|$11,585,121|3,013|2007
No Reservations|$43,107,979|$11,704,357|2,425|2007
Because I Said So|$42,674,040|$13,122,865|2,529|2007
Aliens Vs. Predator - Requiem|$41,797,066|$10,059,425|2,617|2007
The Water Horse: Legend of the Deep|$40,946,255|$9,186,054|2,777|2007
There Will Be Blood|$40,222,514|$190,739|1,620|2007
Epic Movie|$39,739,367|$18,612,544|2,840|2007
Hitman|$39,687,694|$13,180,769|2,468|2007
30 Days of Night|$39,568,996|$15,951,902|2,859|2007
Fracture|$39,015,018|$11,014,657|2,443|2007
Stardust|$38,634,938|$9,169,779|2,565|2007
The Brave One|$36,793,804|$13,471,488|2,837|2007
The Heartbreak Kid|$36,787,257|$14,022,105|3,233|2007
Freedom Writers|$36,605,602|$9,405,582|2,286|2007
Smokin' Aces|$35,787,686|$14,638,755|2,219|2007
The Messengers|$35,374,833|$14,713,321|2,529|2007
The Number 23|$35,193,167|$14,602,867|2,759|2007
Good Luck Chuck|$35,017,297|$13,652,001|2,612|2007
Mr. Bean's Holiday|$33,302,167|$9,889,780|1,778|2007
Breach|$33,231,264|$10,504,990|1,505|2007
Zodiac|$33,080,084|$13,395,610|2,379|2007
Balls of Fury|$32,886,940|$11,352,123|3,081|2007
Mr. Magorium's Wonder Emporium|$32,061,555|$9,630,085|3,168|2007
August Rush|$31,664,162|$9,421,369|2,310|2007
Tyler Perry's Daddy's Little Girls|$31,366,978|$11,210,754|2,111|2007
The Great Debaters|$30,236,407|$6,005,180|1,290|2007
28 Weeks Later|$28,638,916|$9,807,292|2,305|2007
We Own the Night|$28,563,179|$10,826,287|2,402|2007
Mr. Brooks|$28,549,298|$10,017,067|2,453|2007
Hannibal Rising|$27,670,986|$13,051,650|3,003|2007
The Nanny Diaries|$25,930,652|$7,480,927|2,636|2007
Mr. Woodcock|$25,799,486|$8,761,369|2,237|2007
Nancy Drew|$25,612,520|$6,832,318|2,612|2007
The Mist|$25,594,957|$8,931,973|2,423|2007
The Reaping|$25,126,214|$10,025,203|2,603|2007
Grindhouse|$25,037,897|$11,596,613|2,629|2007
Sicko|$24,540,079|$68,969|1,117|2007
Across the Universe|$24,343,673|$667,784|964|2007
Perfect Stranger|$23,984,949|$11,206,163|2,661|2007
Sea Monsters: A Prehistoric Adventure (IMAX)|$23,746,066|$605,722|252|2007
Hot Fuzz|$23,637,265|$5,848,464|1,272|2007
WAR|$22,486,409|$9,820,089|2,277|2007
The Last Mimzy|$21,471,047|$10,024,819|3,017|2007
Amazing Grace|$21,250,683|$4,054,542|1,162|2007
The Hills Have Eyes 2|$20,804,166|$9,686,362|2,465|2007
The Invisible|$20,578,909|$7,717,309|2,019|2007
Reno 911!: Miami|$20,342,161|$10,273,477|2,702|2007
Gone Baby Gone|$20,300,218|$5,501,406|1,713|2007
Reign Over Me|$19,661,987|$7,460,690|1,747|2007
Vacancy|$19,363,565|$7,603,376|2,551|2007
Georgia Rule|$19,103,072|$6,773,870|2,531|2007
Waitress|$19,074,800|$92,034|707|2007
Becoming Jane|$18,670,946|$972,066|1,210|2007
Into the Wild|$18,354,356|$212,440|660|2007
Walk Hard: The Dewey Cox Story|$18,317,151|$4,174,383|2,650|2007
Next|$18,211,013|$7,133,049|2,733|2007
Hostel Part II|$17,609,452|$8,203,391|2,350|2007
Eastern Promises|$17,266,000|$547,092|1,408|2007
Dead Silence|$16,809,076|$7,842,725|1,806|2007
The Hitcher (2007)|$16,472,961|$7,818,239|2,836|2007
Elizabeth: The Golden Age|$16,383,509|$6,153,075|2,006|2007
The Kite Runner|$15,800,078|$471,713|715|2007
Happily N'Ever After|$15,589,393|$6,608,244|2,381|2007
Catch and Release|$15,539,051|$7,658,898|1,622|2007
Alpha Dog|$15,309,602|$6,412,775|1,292|2007
The Invasion|$15,074,191|$5,951,409|2,776|2007
Lions for Lambs|$15,002,854|$6,702,434|2,216|2007
Tim Burton's The Nightmare Before Christmas in Disney Digital 3-D (2007 re-issue)|$14,486,897|$5,330,101|564|2007
Awake|$14,377,198|$5,856,872|2,023|2007
Hot Rod|$13,938,332|$5,310,711|2,607|2007
Firehouse Dog|$13,932,383|$3,838,916|2,881|2007
The Namesake|$13,569,248|$248,552|335|2007
The Comebacks|$13,349,927|$5,554,594|2,812|2007
Daddy Day Camp|$13,235,267|$3,402,678|2,332|2007
Shoot 'Em Up|$12,807,139|$5,716,554|2,108|2007
I Think I Love My Wife|$12,550,605|$5,674,802|1,794|2007
Evening|$12,492,481|$3,501,971|979|2007
The Darjeeling Limited|$11,902,715|$134,938|698|2007
Sydney White|$11,892,415|$5,196,380|2,106|2007
The Lives of Others|$11,286,112|$213,589|259|2007
In the Land of Women|$11,052,958|$4,712,341|2,155|2007
The Astronaut Farmer|$11,003,643|$4,454,319|2,155|2007
Dragon Wars|$10,977,721|$5,041,239|2,277|2007
Primeval|$10,597,734|$6,048,315|2,444|2007
La Vie en Rose|$10,301,706|$179,848|178|2007
Pathfinder: Legend of the Ghost Warrior|$10,232,081|$5,001,214|1,756|2007
BRATZ|$10,010,209|$4,208,455|1,509|2007
Rendition|$9,736,045|$4,060,012|2,250|2007
Death Sentence|$9,534,258|$4,231,321|1,823|2007
Once|$9,439,923|$61,901|150|2007
Black Snake Moan|$9,396,870|$4,143,199|1,253|2007
A Mighty Heart|$9,176,787|$3,948,863|1,355|2007
The Seeker: The Dark Is Rising|$8,794,452|$3,745,315|3,173|2007
Death at a Funeral (2007)|$8,580,428|$1,282,973|324|2007
Code Name: The Cleaner|$8,135,024|$4,244,142|1,736|2007
Delta Farce|$8,130,530|$3,420,645|1,931|2007
Bella|$8,070,537|$1,328,448|457|2007
El Cantante|$7,556,712|$3,202,035|542|2007
Martian Child|$7,500,310|$3,376,669|2,020|2007
I Know Who Killed Me|$7,498,716|$3,506,291|1,320|2007
The Condemned|$7,371,706|$3,807,595|2,310|2007
The Hoax|$7,164,995|$1,449,320|1,069|2007
The Orphanage|$7,161,284|$233,323|707|2007
Before the Devil Knows You're Dead|$7,084,227|$73,837|321|2007
Pride|$7,057,600|$3,533,300|1,518|2007
Bug|$7,025,810|$3,245,556|1,661|2007
Redline|$6,881,022|$3,962,385|1,607|2007
In the Valley of Elah|$6,777,741|$133,557|978|2007
The Savages|$6,623,082|$151,859|201|2007
The Diving Bell and the Butterfly|$6,003,227|$75,721|213|2007
Lars and the Real Girl|$5,972,884|$90,418|321|2007
The Last Legion|$5,933,494|$2,746,312|2,002|2007
Feel the Noise|$5,898,393|$3,187,153|1,020|2007
The Perfect Holiday|$5,812,781|$2,283,360|1,307|2007
Lucky You|$5,758,950|$2,710,445|2,525|2007
Who's Your Caddy?|$5,713,425|$2,756,661|1,019|2007
Aqua Teen Hunger Force Colon Movie Film for Theaters|$5,520,368|$3,005,175|877|2007
Rescue Dawn|$5,490,423|$110,326|505|2007
Paris, je t'aime|$4,899,278|$39,242|200|2007
Love in the Time of Cholera|$4,607,608|$1,924,860|852|2007
Lust, Caution|$4,604,982|$63,918|143|2007
The Lookout|$4,600,585|$2,017,795|955|2007
Away from Her|$4,571,521|$114,628|275|2007
Talk to Me|$4,533,261|$402,000|193|2007
Kickin' It Old Skool|$4,502,604|$2,484,624|1,816|2007
Persepolis|$4,445,756|$88,826|536|2007
2 Days in Paris|$4,433,994|$173,641|148|2007
Black Book|$4,398,532|$112,521|193|2007
I'm Not There|$4,017,609|$730,819|149|2007
Ladron Que Roba A Ladron|$4,011,254|$1,626,090|340|2007
P2|$3,995,018|$2,083,398|2,131|2007
The Assassination of Jesse James by the Coward Robert Ford|$3,909,149|$147,812|301|2007
Nitro|$3,768,878|N/A|74|2007
Sunshine|$3,675,753|$242,964|461|2007
Om Shanti Om|$3,597,372|$1,764,131|114|2007
The Jane Austen Book Club|$3,575,227|$148,549|1,232|2007
Blood and Chocolate|$3,526,847|$2,074,300|1,200|2007
Feast of Love|$3,511,074|$1,707,967|1,203|2007
The Ultimate Gift|$3,438,735|$1,241,079|816|2007
Things We Lost in the Fire|$3,287,315|$1,561,949|1,142|2007
The Dark Knight|$533,345,358|$158,411,483|4,366|2008
Iron Man|$318,412,101|$98,618,668|4,154|2008
Indiana Jones and the Kingdom of the Crystal Skull|$317,101,119|$100,137,835|4,264|2008
Hancock|$227,946,274|$62,603,879|3,965|2008
WALL-E|$223,808,164|$63,087,526|3,992|2008
Kung Fu Panda|$215,434,591|$60,239,130|4,136|2008
Twilight|$192,769,854|$69,637,740|3,649|2008
Madagascar: Escape 2 Africa|$180,010,950|$63,106,589|4,065|2008
Quantum of Solace|$168,368,427|$67,528,882|3,501|2008
Dr. Seuss' Horton Hears a Who!|$154,529,439|$45,012,998|3,961|2008
Sex and the City|$152,647,258|$57,038,404|3,325|2008
Gran Torino|$148,095,302|$271,720|3,045|2008
Mamma Mia!|$144,130,063|$27,751,240|3,194|2008
Marley and Me|$143,153,751|$36,357,586|3,505|2008
The Chronicles of Narnia: Prince Caspian|$141,621,490|$55,034,805|3,929|2008
Slumdog Millionaire|$141,319,928|$360,018|2,943|2008
The Incredible Hulk|$134,806,913|$55,414,050|3,508|2008
Wanted|$134,508,551|$50,927,085|3,185|2008
Get Smart|$130,319,208|$38,683,480|3,915|2008
The Curious Case of Benjamin Button|$127,509,326|$26,853,816|2,988|2008
Four Christmases|$120,146,040|$31,069,826|3,540|2008
Bolt|$114,053,579|$26,223,128|3,654|2008
Tropic Thunder|$110,515,313|$25,812,796|3,473|2008
Bedtime Stories|$110,101,975|$27,450,296|3,684|2008
The Mummy: Tomb of the Dragon Emperor|$102,491,776|$40,457,770|3,778|2008
Journey to the Center of the Earth|$101,704,370|$21,018,141|2,830|2008
Eagle Eye|$101,440,743|$29,150,721|3,614|2008
Step Brothers|$100,468,793|$30,940,732|3,182|2008
You Don't Mess with the Zohan|$100,018,837|$38,531,374|3,466|2008
Yes Man|$97,690,976|$18,262,471|3,434|2008
10,000 B.C.|$94,784,201|$35,867,488|3,454|2008
Beverly Hills Chihuahua|$94,514,402|$29,300,465|3,239|2008
High School Musical 3: Senior Year|$90,559,416|$42,030,184|3,626|2008
Pineapple Express|$87,341,380|$23,245,025|3,072|2008
Valkyrie|$83,077,833|$21,027,007|2,838|2008
21|$81,159,365|$24,105,943|2,952|2008
What Happens in Vegas|$80,277,646|$20,172,474|3,255|2008
Jumper|$80,172,128|$27,354,808|3,430|2008
Cloverfield|$80,048,433|$40,058,229|3,411|2008
The Day the Earth Stood Still (2008)|$79,366,978|$30,480,153|3,560|2008
27 Dresses|$76,808,654|$23,007,725|3,074|2008
Hellboy II: The Golden Army|$75,986,503|$34,539,115|3,212|2008
Vantage Point|$72,266,306|$22,874,936|3,163|2008
The Spiderwick Chronicles|$71,195,053|$19,004,058|3,847|2008
Fool's Gold|$70,231,041|$21,589,295|3,125|2008
Seven Pounds|$69,951,824|$14,851,136|2,758|2008
Role Models|$67,294,270|$19,167,085|2,798|2008
Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour|$65,281,781|$31,117,834|687|2008
The Happening|$64,506,874|$30,517,109|2,986|2008
Forgetting Sarah Marshall|$63,172,463|$17,725,330|2,872|2008
Baby Mama|$60,494,212|$17,407,110|2,627|2008
Burn After Reading|$60,355,347|$19,128,001|2,657|2008
Step Up 2 the Streets|$58,017,783|$18,908,826|2,528|2008
Saw V|$56,746,769|$30,053,954|3,084|2008
The Strangers|$52,597,610|$20,997,985|2,477|2008
The Forbidden Kingdom|$52,075,270|$21,401,121|3,151|2008
The Tale of Despereaux|$50,877,145|$10,103,675|3,107|2008
Australia|$49,554,002|$14,800,723|2,721|2008
The House Bunny|$48,237,389|$14,533,702|2,763|2008
Nim's Island|$48,006,762|$13,210,579|3,518|2008
Made of Honor|$46,012,734|$14,756,850|2,816|2008
College Road Trip|$45,610,425|$13,601,419|2,706|2008
The Sisterhood of the Traveling Pants 2|$44,089,964|$10,678,430|2,714|2008
Speed Racer|$43,945,766|$18,561,337|3,606|2008
Prom Night (2008)|$43,869,350|$20,804,941|2,821|2008
Rambo|$42,754,105|$18,203,876|2,764|2008
Welcome Home Roscoe Jenkins|$42,436,517|$16,207,730|2,387|2008
Tyler Perry's Meet the Browns|$41,975,388|$20,082,809|2,016|2008
Nights in Rodanthe|$41,850,659|$13,418,454|2,704|2008
Max Payne|$40,689,393|$17,639,849|3,381|2008
Righteous Kill|$40,081,410|$16,288,361|3,152|2008
Body of Lies|$39,394,666|$12,884,416|2,714|2008
Lakeview Terrace|$39,263,506|$15,004,672|2,574|2008
Meet the Spartans|$38,233,676|$18,505,530|2,643|2008
Harold and Kumar Escape from Guantanamo Bay|$38,108,728|$14,908,404|2,545|2008
First Sunday|$37,931,869|$17,714,821|2,213|2008
The Secret Life of Bees|$37,770,162|$10,527,799|1,630|2008
Tyler Perry's The Family That Preys|$37,105,289|$17,381,218|2,070|2008
Death Race|$36,316,032|$12,621,090|2,586|2008
Changeling|$35,739,802|$489,015|1,896|2008
Star Wars: The Clone Wars|$35,161,554|$14,611,273|3,452|2008
The Reader|$34,194,407|$168,051|1,203|2008
Semi-Pro|$33,479,698|$15,075,114|3,121|2008
Fireproof|$33,456,317|$6,836,036|905|2008
Doubt|$33,446,470|$507,226|1,287|2008
Drillbit Taylor|$32,862,104|$10,309,986|3,061|2008
Definitely, Maybe|$32,241,649|$9,764,270|2,220|2008
The Love Guru|$32,235,793|$13,907,130|3,012|2008
Milk|$31,841,299|$1,453,844|882|2008
Transporter 3|$31,715,062|$12,063,452|2,626|2008
Quarantine|$31,691,811|$14,211,321|2,463|2008
Nick and Norah's Infinite Playlist|$31,487,293|$11,311,751|2,421|2008
Zack and Miri Make a Porno|$31,457,946|$10,065,630|2,735|2008
The Eye|$31,418,697|$12,425,776|2,470|2008
Leatherheads|$31,373,938|$12,682,595|2,798|2008
Mirrors|$30,691,439|$11,161,074|2,664|2008
Space Chimps|$30,105,968|$7,181,374|2,538|2008
The Bank Job|$30,060,660|$5,935,256|1,613|2008
Untraceable|$28,687,835|$11,354,069|2,368|2008
Defiance|$28,644,813|$123,513|1,793|2008
The Women (2008)|$26,902,075|$10,115,210|2,995|2008
One Missed Call|$26,890,041|$12,511,473|2,240|2008
The Other Boleyn Girl|$26,814,957|$8,203,061|1,212|2008
Street Kings|$26,418,667|$12,469,631|2,469|2008
The Wrestler|$26,238,243|$202,714|776|2008
Shutter|$25,928,550|$10,447,559|2,756|2008
Superhero Movie|$25,881,068|$9,510,297|2,965|2008
W.|$25,534,493|$10,505,668|2,050|2008
Never Back Down|$24,850,922|$8,603,195|2,729|2008
Traitor|$23,530,831|$7,868,465|2,108|2008
Vicky Cristina Barcelona|$23,216,709|$3,755,575|726|2008
Revolutionary Road|$22,911,480|$189,911|1,077|2008
Babylon A.D.|$22,532,572|$9,484,627|3,425|2008
The X-Files: I Want to Believe|$20,982,478|$10,021,753|3,185|2008
Mad Money|$20,668,843|$7,736,452|2,470|2008
Appaloosa|$20,211,394|$248,847|1,290|2008
The Spirit|$19,806,188|$6,463,278|2,509|2008
Igor|$19,528,602|$7,803,347|2,341|2008
My Best Friend's Girl|$19,219,250|$8,265,357|2,636|2008
Frost/Nixon|$18,622,031|$180,708|1,105|2008
Kit Kittredge: An American Girl|$17,657,973|$220,297|1,849|2008
The Ruins|$17,432,844|$8,003,421|2,814|2008
88 Minutes|$17,213,467|$6,957,216|2,168|2008
Swing Vote|$16,289,867|$6,230,669|2,213|2008
Pride & Glory|$15,740,721|$6,262,396|2,585|2008
Bangkok Dangerous|$15,298,133|$7,783,266|2,654|2008
Last Chance Harvey|$14,889,042|$97,260|1,108|2008
Disaster Movie|$14,190,901|$5,836,973|2,642|2008
The Duchess|$13,848,978|$190,426|1,207|2008
Fly Me to the Moon|$13,816,982|$1,900,523|713|2008
The Haunting of Molly Hartley|$13,559,812|$5,423,315|2,652|2008
Ghost Town|$13,367,624|$5,012,315|1,512|2008
Religulous|$13,011,160|$3,409,643|568|2008
The Pirates Who Don't Do Anything|$12,981,269|$4,251,320|1,340|2008
Rachel Getting Married|$12,796,841|$293,369|391|2008
Under the Same Moon|$12,590,147|$2,769,655|454|2008
Miss Pettigrew Lives for a Day|$12,313,694|$2,490,942|539|2008
Soul Men|$12,082,391|$5,401,605|2,048|2008
Meet Dave|$11,803,254|$5,251,918|3,011|2008
The Longshots|$11,537,046|$4,080,687|2,089|2008
Be Kind, Rewind|$11,175,164|$4,050,655|810|2008
Doomsday|$11,008,770|$4,926,565|1,938|2008
Stop-Loss|$10,915,744|$4,555,117|1,305|2008
U2 3D|$10,363,341|$964,315|686|2008
Penelope|$10,011,996|$3,802,144|1,207|2008
The Express|$9,793,406|$4,562,675|2,810|2008
Smart People|$9,511,289|$4,092,465|1,119|2008
The Visitor|$9,427,089|$86,488|270|2008
The Boy in the Striped Pajamas|$9,046,156|$253,085|679|2008
Sex Drive|$8,402,485|$3,607,164|2,421|2008
Cadillac Records|$8,195,551|$3,445,559|701|2008
Punisher: War Zone|$8,050,977|$4,271,451|2,508|2008
Miracle at St. Anna|$7,919,117|$3,477,996|1,185|2008
City of Ember|$7,873,007|$3,129,473|2,023|2008
In Bruges|$7,800,824|$459,575|232|2008
Expelled: No Intelligence Allowed|$7,720,487|$2,970,848|1,052|2008
Dolphins and Whales: Tribes of the Ocean 3D|$7,714,996|$41,695|42|2008
Over Her Dead Body|$7,563,670|$4,025,115|1,977|2008
Nothing Like the Holidays|$7,503,736|$3,531,664|1,671|2008
How She Move|$7,070,641|$3,957,471|1,531|2008
An American Carol|$7,013,191|$3,656,000|1,639|2008
Strange Wilderness|$6,575,282|$3,001,719|1,211|2008
Brideshead Revisited|$6,432,256|$339,616|501|2008
The Rocker|$6,409,528|$2,636,048|2,784|2008
Tell No One|$6,177,192|$169,707|112|2008
Run Fat Boy Run|$6,003,262|$2,340,743|1,133|2008
Mongol|$5,705,761|$135,326|253|2008
RockNRolla|$5,700,626|$144,701|826|2008
Shine a Light|$5,505,267|$1,488,081|277|2008
The Counterfeiters|$5,488,570|$87,514|170|2008
Hamlet 2|$4,886,216|$439,925|1,597|2008
In the Name of the King: A Dungeon Siege Tale|$4,775,656|$2,984,524|1,632|2008
College|$4,694,636|$2,153,109|2,124|2008
Deception (2008)|$4,598,506|$2,312,146|2,001|2008
Flash of Genius|$4,442,377|$2,251,075|1,098|2008
Witless Protection|$4,161,625|$2,116,692|1,354|2008
Bottle Shock|$4,078,607|$278,075|401|2008
Young@Heart|$3,992,189|$50,937|212|2008
Charlie Bartlett|$3,951,699|$1,836,256|1,122|2008
The Class|$3,766,810|N/A|126|2008
Then She Found Me|$3,735,717|$72,594|153|2008
Elegy|$3,581,642|$104,168|142|2008
Happy-Go-Lucky|$3,512,016|$73,867|202|2008
Jodhaa Akbar|$3,440,718|$1,300,000|125|2008
Blindness|$3,351,751|$1,950,260|1,690|2008
I've Loved You So Long|$3,169,305|$72,205|69|2008
Synecdoche, New York|$3,083,538|$172,194|119|2008
The Band's Visit|$3,054,457|$67,492|121|2008
Man on Wire|$2,962,242|$51,392|93|2008
Choke|$2,926,565|$1,319,286|435|2008
How to Lose Friends and Alienate People|$2,778,752|$1,430,294|1,750|2008
Frozen River|$2,511,476|$70,234|96|2008
Ghajini|$2,430,627|$766,859|83|2008
Redbelt|$2,345,941|$63,361|1,379|2008
Waltz with Bashir|$2,283,849|$50,021|208|2008
The Fall|$2,266,905|$79,611|111|2008
Transsiberian|$2,206,405|$34,615|154|2008
Priceless|$2,165,188|$116,308|44|2008
Singh Is Kinng|$2,159,376|$1,154,528|112|2008
Let the Right One In (2008)|$2,122,065|$49,295|53|2008
Avatar|$749,766,139|$77,025,481|3,461|2009
Transformers: Revenge of the Fallen|$402,111,870|$108,966,307|4,293|2009
Harry Potter and the Half-Blood Prince|$301,959,197|$77,835,727|4,455|2009
The Twilight Saga: New Moon|$296,623,634|$142,839,137|4,124|2009
Up|$293,004,164|$68,108,790|3,886|2009
The Hangover|$277,322,503|$44,979,319|3,545|2009
Star Trek|$257,730,019|$75,204,289|4,053|2009
The Blind Side|$255,959,475|$34,119,372|3,407|2009
Alvin and the Chipmunks: The Squeakquel|$219,614,612|$48,875,415|3,747|2009
Sherlock Holmes|$209,028,679|$62,304,277|3,626|2009
Monsters Vs. Aliens|$198,351,526|$59,321,095|4,136|2009
Ice Age: Dawn of the Dinosaurs|$196,573,705|$41,690,382|4,102|2009
X-Men Origins: Wolverine|$179,883,157|$85,058,003|4,102|2009
Night at the Museum: Battle of the Smithsonian|$177,243,721|$54,173,286|4,101|2009
2012|$166,112,167|$65,237,614|3,444|2009
The Proposal|$163,958,031|$33,627,598|3,158|2009
Fast and Furious|$155,064,265|$70,950,500|3,674|2009
G.I. Joe: The Rise of Cobra|$150,201,498|$54,713,046|4,007|2009
Paul Blart: Mall Cop|$146,336,178|$31,832,636|3,206|2009
Taken|$145,000,989|$24,717,037|3,184|2009
A Christmas Carol (2009)|$137,855,863|$30,051,075|3,683|2009
Angels & Demons|$133,375,846|$46,204,168|3,527|2009
Terminator Salvation|$125,322,469|$42,558,390|3,602|2009
Cloudy with a Chance of Meatballs|$124,870,275|$30,304,648|3,119|2009
Inglourious Basterds|$120,540,719|$38,054,676|3,358|2009
G-Force|$119,436,770|$31,706,934|3,697|2009
District 9|$115,646,235|$37,354,308|3,180|2009
It's Complicated|$112,735,375|$22,100,820|2,955|2009
Couples Retreat|$109,204,945|$34,286,740|3,074|2009
Paranormal Activity|$107,918,810|$77,873|2,712|2009
Watchmen|$107,509,799|$55,214,334|3,611|2009
The Princess and the Frog|$104,400,899|$786,190|3,475|2009
Public Enemies|$97,104,620|$25,271,675|3,336|2009
Julie & Julia|$94,125,426|$20,027,956|2,528|2009
He's Just Not That Into You|$93,953,653|$27,785,487|3,175|2009
Tyler Perry's Madea Goes to Jail|$90,508,336|$41,030,947|2,203|2009
The Ugly Truth|$88,915,214|$27,605,576|2,975|2009
Up in the Air|$83,823,381|$1,181,450|2,218|2009
Knowing|$79,957,634|$24,604,751|3,337|2009
Hannah Montana The Movie|$79,576,189|$32,324,487|3,231|2009
Where the Wild Things Are|$77,233,467|$32,695,407|3,735|2009
Zombieland|$75,590,286|$24,733,155|3,171|2009
Coraline|$75,286,229|$16,849,640|2,320|2009
Law Abiding Citizen|$73,357,727|$21,039,502|2,890|2009
Hotel for Dogs|$73,034,460|$17,012,212|3,271|2009
Michael Jackson's This Is It|$72,091,016|$23,234,394|3,481|2009
I Love You, Man|$71,440,011|$17,810,270|2,829|2009
Obsessed|$68,261,644|$28,612,730|2,634|2009
Race to Witch Mountain|$67,172,594|$24,402,214|3,268|2009
The Final Destination|$66,477,700|$27,408,309|3,121|2009
The Taking of Pelham 1 2 3|$65,452,312|$23,373,102|3,077|2009
Friday the 13th (2009)|$65,002,019|$40,570,365|3,105|2009
17 Again|$64,167,069|$23,722,310|3,255|2009
The Time Traveler's Wife|$63,414,846|$18,623,171|2,988|2009
Bruno|$60,054,530|$30,619,130|2,759|2009
Bride Wars|$58,715,510|$21,058,173|3,228|2009
The Haunting in Connecticut|$55,389,516|$23,004,765|2,732|2009
Ghosts of Girlfriends Past|$55,250,026|$15,411,434|3,175|2009
Funny People|$51,855,045|$22,657,780|3,008|2009
Tyler Perry's I Can Do Bad All By Myself|$51,733,921|$23,446,785|2,255|2009
My Bloody Valentine 3-D|$51,545,952|$21,241,456|2,534|2009
Old Dogs|$49,492,060|$16,894,511|3,425|2009
Land of the Lost|$49,438,370|$18,837,350|3,534|2009
My Sister's Keeper|$49,200,230|$12,442,212|2,606|2009
Precious: Based on the Novel "Push" by Sapphire|$47,566,524|$1,872,458|1,003|2009
Underworld: Rise of the Lycans|$45,802,315|$20,828,511|2,942|2009
Confessions of a Shopaholic|$44,277,350|$15,066,360|2,534|2009
The Lovely Bones|$44,114,232|$116,616|2,638|2009
Year One|$43,337,279|$19,610,304|3,024|2009
The Unborn (2009)|$42,670,410|$19,810,585|2,359|2009
Planet 51|$42,194,060|$12,286,129|3,035|2009
Drag Me to Hell|$42,100,625|$15,825,480|2,510|2009
Orphan|$41,596,251|$12,871,483|2,750|2009
Duplicity|$40,572,825|$13,965,110|2,579|2009
Crazy Heart|$39,464,306|$82,664|1,361|2009
Surrogates|$38,577,772|$14,902,692|2,992|2009
Ninja Assassin|$38,122,883|$13,316,158|2,503|2009
Invictus|$37,491,364|$8,611,147|2,170|2009
State of Play|$37,017,955|$14,071,280|2,807|2009
Notorious (2009)|$36,843,682|$20,497,596|1,641|2009
The Pink Panther 2|$35,922,978|$11,588,150|3,245|2009
Under the Sea 3D|$35,916,045|$661,185|108|2009
All About Steve|$33,862,903|$11,241,214|2,265|2009
Halloween II (2009)|$33,392,973|$16,349,565|3,088|2009
The Informant!|$33,316,821|$10,464,314|2,505|2009
The Last House on the Left (2009)|$32,752,215|$14,118,685|2,402|2009
The Men Who Stare at Goats|$32,428,195|$12,706,654|2,453|2009
(500) Days of Summer|$32,391,374|$834,501|1,048|2009
Earth (2009)|$32,011,576|$8,825,760|1,804|2009
Push|$31,811,527|$10,079,109|2,313|2009
9|$31,749,894|$10,740,446|2,060|2009
The Soloist|$31,720,158|$9,716,458|2,090|2009
Toy Story / Toy Story 2 (3D)|$30,702,446|$12,491,789|1,752|2009
Did You Hear About the Morgans?|$29,580,087|$6,616,571|2,718|2009
The Stepfather (2009)|$29,062,561|$11,581,586|2,734|2009
The Uninvited|$28,596,818|$10,325,824|2,344|2009
Brothers|$28,544,157|$9,527,848|2,088|2009
Saw VI|$27,693,292|$14,118,444|3,036|2009
Dance Flick|$25,662,155|$10,643,536|2,459|2009
The Fourth Kind|$25,486,040|$12,231,160|2,530|2009
The International|$25,450,527|$9,331,739|2,364|2009
Aliens in the Attic|$25,200,412|$8,008,423|3,108|2009
Observe and Report|$24,007,324|$11,017,334|2,727|2009
Fighting|$23,091,010|$11,024,370|2,312|2009
Love Happens|$22,965,110|$8,057,010|1,922|2009
Fame (2009)|$22,455,510|$10,011,682|3,133|2009
Fantastic Mr. Fox|$21,002,919|$265,900|2,304|2009
Shorts|$20,919,166|$6,410,339|3,105|2009
Gamer|$20,534,907|$9,156,057|2,502|2009
Nine|$19,676,965|$257,232|1,412|2009
Astro Boy|$19,551,067|$6,702,923|3,020|2009
Jonas Brothers: The 3D Concert Experience|$19,162,740|$12,510,374|1,276|2009
The Invention of Lying|$18,451,251|$7,027,472|1,743|2009
Inkheart|$17,303,424|$7,601,379|2,655|2009
Fired Up|$17,231,291|$5,483,778|1,811|2009
The Hurt Locker|$17,017,811|$145,352|535|2009
New in Town|$16,734,283|$6,741,530|1,941|2009
Jennifer's Body|$16,204,793|$6,868,397|2,738|2009
Imagine That|$16,123,323|$5,503,519|3,011|2009
Adventureland|$16,044,025|$5,722,039|1,876|2009
Armored|$15,988,876|$6,511,128|1,919|2009
A Perfect Getaway|$15,515,460|$5,948,555|2,159|2009
The Goods: Live Hard, Sell Hard|$15,122,676|$5,642,137|1,849|2009
Ponyo|$15,090,399|$3,585,852|927|2009
The Box|$15,051,977|$7,571,417|2,635|2009
I Love You Beth Cooper|$14,800,725|$4,919,433|1,872|2009
Capitalism: A Love Story|$14,363,397|$231,964|995|2009
Amelia|$14,245,415|$3,904,047|1,070|2009
Cirque du Freak: The Vampire's Assistant|$13,869,515|$6,293,205|2,754|2009
Crank: High Voltage|$13,684,249|$6,963,565|2,223|2009
Whip It|$13,043,363|$4,650,812|1,738|2009
An Education|$12,574,914|$159,017|763|2009
12 Rounds|$12,234,694|$5,329,240|2,331|2009
